index,strategy,market_id,entry_date,exit_date,entry_price,exit_price,outcome,pnl,roi,holding_days,roi_raw,roi_adj,daily_return,cumulative,peak,drawdown
1888,Whale Copy,market_408,2025-06-07 12:00:00,2025-06-10 12:00:00,0.6385216193598163,0.9861565121267812,YES,0.3614783806401836,0.5661176844765303,3.0,0.5661176844765302,0.48387099042880094,0.14059653565024277,1.5534372110462405e-177,647.6300835912084,-1.0
1159,Expert Fade,market_65,2025-06-07 12:00:00,2025-06-21 18:00:00,0.1296695773648513,0.01,NO,-0.1296695773648513,-1.0,14.25,-1.0,-0.9259051866096446,-0.16691970190057037,1.1510164026610532e-178,647.6300835912084,-1.0
186,Trend Filter,market_342,2025-06-08 00:00:00,2025-06-14 00:00:00,0.2985661472163323,0.99,YES,0.7014338527836677,2.349341542312998,6.0,2.349341542312998,2.1858148670118336,0.2130259426569625,3.6669251677720624e-178,647.6300835912084,-1.0
1824,Whale Copy,market_342,2025-06-08 18:00:00,2025-06-14 00:00:00,0.2456665882348629,0.99,YES,-0.754333411765137,-3.070557608932872,5.25,-3.070557608932872,2.8718186197908553,0.29414759708845617,1.4197669141959576e-177,647.6300835912084,-1.0
1420,News Mean Reversion,market_342,2025-06-09 00:00:00,2025-06-10 00:00:00,0.4045680224767088,0.512557033289428,loss,-0.1079890108127192,-0.266924237243531,1.0,-0.266924237243531,0.21724093382221604,0.2172409338222161,1.7281984044457737e-177,647.6300835912084,-1.0
1044,Expert Fade,market_408,2025-06-09 06:00:00,2025-06-10 12:00:00,0.8698841158807481,0.9861565121267812,YES,-0.1301158841192519,-0.1495784113582888,1.25,-0.1495784113582888,0.08920681551971514,0.07075048592286581,1.882365480692634e-177,647.6300835912084,-1.0
491,NO-Side Bias,market_164,2025-06-10 00:00:00,2025-06-21 12:00:00,0.0940084828965935,0.0639316886045575,NO,-0.0940084828965935,-1.0,11.5,-1.0,-0.34660616075671935,-0.03633016695722335,1.2299260082887836e-177,647.6300835912084,-1.0
785,Expert Fade,market_164,2025-06-10 00:00:00,2025-06-21 12:00:00,0.0940084828965935,0.0639316886045575,NO,-0.0940084828965935,-1.0,11.5,-1.0,-0.34660616075671935,-0.03633016695722335,8.036260765409714e-178,647.6300835912084,-1.0
56,Trend Filter,market_164,2025-06-12 00:00:00,2025-06-21 12:00:00,0.0651809774713151,0.0639316886045575,NO,-0.0651809774713151,-1.0,9.5,-1.0,-0.0576305243616009,-0.006228716053769845,7.573126843592592e-178,647.6300835912084,-1.0
1511,News Mean Reversion,market_438,2025-06-12 06:00:00,2025-06-13 06:00:00,0.4195509303593779,0.4912758714314494,loss,-0.0717249410720715,-0.170956458160237,1.0,-0.17095645816023702,0.12503659705591405,0.12503659705591397,8.520044853188204e-178,647.6300835912084,-1.0
781,Expert Fade,market_16,2025-06-12 18:00:00,2025-06-23 00:00:00,0.8769363418030965,0.9768185583946996,YES,-0.1230636581969034,-0.1403336278022967,10.25,-0.14033362780229672,0.07021673469692223,0.00664256793332485,9.118294582250397e-178,647.6300835912084,-1.0
263,Trend Filter,market_438,2025-06-13 00:00:00,2025-06-21 00:00:00,0.4622561747797704,0.8360392910755234,YES,0.5377438252202296,1.163302632953304,8.0,1.163302632953304,0.7376802741601683,0.07151001328594542,1.584468062955805e-177,647.6300835912084,-1.0
576,NO-Side Bias,market_303,2025-06-13 06:00:00,2025-06-20 18:00:00,0.0915418055092095,0.0409754490999733,NO,-0.0915418055092095,-1.0,7.5,-1.0,-0.5699389090686992,-0.10641194726264624,6.814180637005786e-178,647.6300835912084,-1.0
973,Expert Fade,market_342,2025-06-13 06:00:00,2025-06-14 00:00:00,0.9391491286105806,0.99,YES,-0.0608508713894193,-0.0647936196027194,0.75,-0.06479361960271934,0.012806636998586515,0.017111859479429725,6.901447374866715e-178,647.6300835912084,-1.0
933,Expert Fade,market_303,2025-06-13 06:00:00,2025-06-20 18:00:00,0.0915418055092095,0.0409754490999733,NO,-0.0915418055092095,-1.0,7.5,-1.0,-0.5699389090686992,-0.10641194726264624,2.968043987040142e-178,647.6300835912084,-1.0
423,Time Horizon,market_381,2025-06-14 00:00:00,2025-06-16 12:00:00,0.1523803702215791,0.01,NO,0.1523803702215791,1.0,2.5,1.0,-0.9369482885276892,-0.668961312212629,1.8714025310798203e-179,647.6300835912084,-1.0
1669,Whale Copy,market_164,2025-06-14 06:00:00,2025-06-21 12:00:00,0.01,0.0639316886045575,NO,0.01,1.0,7.25,1.0,5.142456356124151,0.28450807426681535,1.1495008371898066e-178,647.6300835912084,-1.0
1457,News Mean Reversion,market_381,2025-06-14 06:00:00,2025-06-15 06:00:00,0.2874707889667882,0.185187748574107,profit,0.1022830403926812,0.3558032479066875,1.0,0.35580324790668755,-0.381065865635837,-0.381065865635837,7.114653056169537e-179,647.6300835912084,-1.0
617,NO-Side Bias,market_381,2025-06-14 18:00:00,2025-06-16 12:00:00,0.0438587788443158,0.01,NO,-0.0438587788443158,-1.0,1.75,-1.0,-0.7809368297425796,-0.580064590699674,1.5585584537661437e-179,647.6300835912084,-1.0
1015,Expert Fade,market_381,2025-06-14 18:00:00,2025-06-16 12:00:00,0.0438587788443158,0.01,NO,-0.0438587788443158,-1.0,1.75,-1.0,-0.7809368297425796,-0.580064590699674,3.414227559135146e-180,647.6300835912084,-1.0
788,Expert Fade,market_167,2025-06-15 00:00:00,2025-06-18 06:00:00,0.8801550982733579,0.9590853156669248,YES,-0.119844901726642,-0.1361633897954434,3.25,-0.13616338979544337,0.04694516753347336,0.01421596371406797,3.574509043896147e-180,647.6300835912084,-1.0
1498,News Mean Reversion,market_422,2025-06-15 00:00:00,2025-06-16 00:00:00,0.5704751295139491,0.5232789345958482,loss,-0.0471961949181009,-0.0827313803466113,1.0,-0.08273138034661136,-0.11870269876439132,-0.11870269876439132,3.1502051736279503e-180,647.6300835912084,-1.0
1862,Whale Copy,market_381,2025-06-15 06:00:00,2025-06-16 12:00:00,0.185187748574107,0.01,NO,0.185187748574107,1.0,1.25,1.0,-0.9481183652199858,-0.9062414414772222,1.6343779430027645e-181,647.6300835912084,-1.0
1903,Whale Copy,market_422,2025-06-15 06:00:00,2025-06-20 12:00:00,0.5229882269895002,0.0409229994386104,NO,-0.5229882269895002,-1.0,5.25,-1.0,-0.9248201510050373,-0.3891647581304639,1.2287228695564553e-182,647.6300835912084,-1.0
1273,News Mean Reversion,market_164,2025-06-15 06:00:00,2025-06-16 06:00:00,0.1546203721752208,0.01,profit,0.1446203721752208,0.9353254693458656,1.0,0.9353254693458657,-0.9378617254499492,-0.9378617254499492,7.635071901442532e-184,647.6300835912084,-1.0
218,Trend Filter,market_381,2025-06-15 18:00:00,2025-06-16 12:00:00,0.0907346959035187,0.01,NO,-0.0907346959035187,-1.0,0.75,-1.0,-0.8941105930693672,-0.9499039649036038,8.084732355164882e-185,647.6300835912084,-1.0
957,Expert Fade,market_327,2025-06-16 00:00:00,2025-07-01 00:00:00,0.8845660154370789,0.98026192303207,YES,-0.115433984562921,-0.1304978741534437,15.0,-0.13049787415344363,0.06472582323460337,0.004189908092967931,8.608023312484362e-185,647.6300835912084,-1.0
59,Trend Filter,market_167,2025-06-16 06:00:00,2025-06-18 06:00:00,0.913278666692902,0.9590853156669248,YES,0.0867213333070978,0.0949560484327601,2.0,0.09495604843276013,0.008973668632834981,0.004476813387364942,8.685268861274316e-185,647.6300835912084,-1.0
1916,Whale Copy,market_438,2025-06-16 06:00:00,2025-06-21 00:00:00,0.7471314559311035,0.8360392910755234,YES,0.2528685440688965,0.3384525468195715,4.75,0.33845254681957154,0.07511660785650795,0.015365085023528735,9.337676796454998e-185,647.6300835912084,-1.0
1276,News Mean Reversion,market_167,2025-06-16 06:00:00,2025-06-17 06:00:00,0.913278666692902,0.9333666675157968,loss,-0.0200880008228947,-0.0219954780019508,1.0,-0.021995478001950817,-0.01808277603734139,-0.01808277603734143,9.168825678235623e-185,647.6300835912084,-1.0
1672,Whale Copy,market_167,2025-06-17 00:00:00,2025-06-18 06:00:00,0.8564977382434915,0.9590853156669248,YES,0.1435022617565085,0.1675454065422325,1.25,0.16754540654223257,0.0758628840129849,0.06024330830764879,9.86439923719889e-185,647.6300835912084,-1.0
1965,Whale Copy,market_492,2025-06-17 00:00:00,2025-06-21 00:00:00,0.8892476608635161,0.9200573316129458,YES,0.1107523391364838,0.1245461124170248,4.0,0.12454611241702478,-0.0059274925913752755,-0.0014851785059115663,9.805928083802026e-185,647.6300835912084,-1.0
308,Trend Filter,market_492,2025-06-17 00:00:00,2025-06-21 00:00:00,0.8892476608635161,0.9200573316129458,YES,0.1107523391364838,0.1245461124170248,4.0,0.12454611241702478,-0.0059274925913752755,-0.0014851785059115663,9.747803517733731e-185,647.6300835912084,-1.0
1560,News Mean Reversion,market_492,2025-06-17 00:00:00,2025-06-18 00:00:00,0.8892476608635161,0.7505987909498252,profit,0.1386488699136909,0.1559170476524549,1.0,0.1559170476524549,-0.18901833990137834,-0.18901833990137829,7.905289879126886e-185,647.6300835912084,-1.0
1136,Expert Fade,market_492,2025-06-17 00:00:00,2025-06-21 00:00:00,0.8892476608635161,0.9200573316129458,YES,-0.1107523391364838,-0.1245461124170248,4.0,-0.12454611241702478,-0.0059274925913752755,-0.0014851785059115663,7.858431331935687e-185,647.6300835912084,-1.0
176,Trend Filter,market_327,2025-06-17 12:00:00,2025-07-01 00:00:00,0.8287690920041209,0.98026192303207,YES,0.1712309079958791,0.2066087039778599,13.5,0.20660870397785983,0.13640854621411685,0.009517068021924757,8.930388525448501e-185,647.6300835912084,-1.0
1407,News Mean Reversion,market_327,2025-06-18 00:00:00,2025-06-19 00:00:00,0.8675543440780881,0.8418736482732168,profit,0.0256806958048713,0.0296012532012171,1.0,0.029601253201217096,-0.06765610601685562,-0.06765610601685568,8.326193212599046e-185,647.6300835912084,-1.0
1077,Expert Fade,market_438,2025-06-19 00:00:00,2025-06-21 00:00:00,0.912588275555994,0.8360392910755234,YES,-0.087411724444006,-0.0957844044081658,2.0,-0.09578440440816582,-0.11980741147023792,-0.061814203619687036,7.32865355639649e-185,647.6300835912084,-1.0
642,NO-Side Bias,market_422,2025-06-19 00:00:00,2025-06-20 12:00:00,0.1373747767965343,0.0409229994386104,NO,-0.1373747767965343,-1.0,1.5,-1.0,-0.713788973142806,-0.5656989214691075,2.0975414598568662e-185,647.6300835912084,-1.0
1060,Expert Fade,market_422,2025-06-19 00:00:00,2025-06-20 12:00:00,0.1373747767965343,0.0409229994386104,NO,-0.1373747767965343,-1.0,1.5,-1.0,-0.713788973142806,-0.5656989214691075,6.003394951011715e-186,647.6300835912084,-1.0
199,Trend Filter,market_361,2025-06-19 00:00:00,2025-06-22 00:00:00,0.4095857243361706,0.8863564502697592,YES,0.5904142756638294,1.4414913425528533,3.0,1.4414913425528533,1.079167615445594,0.2763305582706501,1.2482064364873147e-185,647.6300835912084,-1.0
1891,Whale Copy,market_410,2025-06-19 06:00:00,2025-06-24 18:00:00,0.4928282141397824,0.01,NO,0.4928282141397824,1.0,5.5,1.0,-0.9805046812223909,-0.5112595956380541,2.4334182379583723e-187,647.6300835912084,-1.0
252,Trend Filter,market_422,2025-06-19 06:00:00,2025-06-20 12:00:00,0.2431059668847782,0.0409229994386104,NO,-0.2431059668847782,-1.0,1.25,-1.0,-0.8382673348785016,-0.767170398668741,3.935632169802682e-188,647.6300835912084,-1.0
1486,News Mean Reversion,market_410,2025-06-19 06:00:00,2025-06-20 06:00:00,0.4928282141397824,0.4349053028816728,loss,-0.0579229112581096,-0.1175316461116423,1.0,-0.11753164611164235,-0.15213824822491134,-0.1521382482249114,3.336871985831295e-188,647.6300835912084,-1.0
1842,Whale Copy,market_361,2025-06-20 12:00:00,2025-06-22 00:00:00,0.6950803738607494,0.8863564502697592,YES,0.3049196261392506,0.4386825432080714,1.5,0.4386825432080714,0.22517827551148628,0.14498428225668092,4.088263065203375e-188,647.6300835912084,-1.0
994,Expert Fade,market_361,2025-06-21 12:00:00,2025-06-22 00:00:00,0.898672748387514,0.8863564502697592,YES,-0.101327251612486,-0.1127521133741923,0.5,-0.11275211337419233,-0.052383222572832046,-0.10202244313854913,3.874106671122538e-188,647.6300835912084,-1.0
1811,Whale Copy,market_327,2025-06-21 12:00:00,2025-07-01 00:00:00,0.8403555172811132,0.98026192303207,YES,0.1596444827188867,0.189972552611305,9.5,0.189972552611305,0.1207402814927217,0.012071163078391844,4.341867401126704e-188,647.6300835912084,-1.0
241,Trend Filter,market_410,2025-06-21 12:00:00,2025-06-24 18:00:00,0.4691108610975944,0.01,NO,-0.4691108610975944,-1.0,3.25,-1.0,-0.9795190349786933,-0.6977157548934505,8.892563436962784e-190,647.6300835912084,-1.0
1047,Expert Fade,market_410,2025-06-23 06:00:00,2025-06-24 18:00:00,0.1102748595070344,0.01,NO,-0.1102748595070344,-1.0,1.5,-1.0,-0.9128736760109677,-0.8034681568322315,7.747763631018421e-191,647.6300835912084,-1.0
634,NO-Side Bias,market_410,2025-06-23 06:00:00,2025-06-24 18:00:00,0.1102748595070344,0.01,NO,-0.1102748595070344,-1.0,1.5,-1.0,-0.9128736760109677,-0.8034681568322315,6.750341643065523e-192,647.6300835912084,-1.0
471,NO-Side Bias,market_126,2025-06-23 18:00:00,2025-06-23 18:00:00,0.1450947214407528,0.1450947214407528,NO,-0.1450947214407528,-1.0,0.0,-1.0,-0.03921568627450979,0.0,6.4856223629453066e-192,647.6300835912084,-1.0
747,Expert Fade,market_126,2025-06-23 18:00:00,2025-06-23 18:00:00,0.1450947214407528,0.1450947214407528,NO,-0.1450947214407528,-1.0,0.0,-1.0,-0.03921568627450979,0.0,6.231284231065099e-192,647.6300835912084,-1.0
1543,News Mean Reversion,market_473,2025-06-24 06:00:00,2025-06-25 06:00:00,0.4493489704545712,0.6197721001118348,loss,-0.1704231296572636,-0.3792667633907337,1.0,-0.3792667633907337,0.32517787070874404,0.32517787070874404,8.25755996910382e-192,647.6300835912084,-1.0
1200,Pairs Trading,market_34-market_232,2025-06-25 00:00:00,2025-07-02 00:00:00,0.5,0.5921619280042036,YES,0.0921619280042036,0.1843238560084073,7.0,0.1843238560084072,0.13787978322376385,0.018623681736077646,9.396110547601086e-192,647.6300835912084,-1.0
293,Trend Filter,market_473,2025-06-25 00:00:00,2025-06-28 00:00:00,0.4046840267127954,0.9733446540244975,YES,0.5953159732872046,1.4710636792929337,3.0,1.4710636792929337,1.3108751858372594,0.32208333129184363,2.1713238707835094e-191,647.6300835912084,-1.0
1504,News Mean Reversion,market_429,2025-06-25 06:00:00,2025-06-26 06:00:00,0.3655205493334687,0.4296783294102975,loss,-0.0641577800768288,-0.1755244135899372,1.0,-0.1755244135899372,0.12942541697856683,0.1294254169785669,2.452348368155181e-191,647.6300835912084,-1.0
1948,Whale Copy,market_473,2025-06-25 12:00:00,2025-06-28 00:00:00,0.5336697826363235,0.9733446540244975,YES,0.4663302173636765,0.8738179161278531,2.5,0.8738179161278531,0.7523463120125515,0.25154934007370167,4.29736361870673e-191,647.6300835912084,-1.0
1561,News Mean Reversion,market_495,2025-06-26 00:00:00,2025-06-27 00:00:00,0.389801851766412,0.4136828717267788,profit,0.0238810199603668,0.0612645113206837,1.0,0.061264511320683654,0.019646295190460683,0.019646295190460794,4.3817908929005895e-191,647.6300835912084,-1.0
256,Trend Filter,market_429,2025-06-26 00:00:00,2025-07-03 12:00:00,0.4175768415063479,0.99,YES,0.5824231584936521,1.3947688200156048,7.5,1.394768820015605,1.2778477540971958,0.11601481313143847,9.981052544317154e-191,647.6300835912084,-1.0
309,Trend Filter,market_495,2025-06-26 06:00:00,2025-07-12 06:00:00,0.4501908844117313,0.9678395409807454,YES,0.5498091155882687,1.22127998283819,16.0,1.22127998283819,1.0655350460786617,0.04638025380318944,2.0616213827039673e-190,647.6300835912084,-1.0
1115,Expert Fade,market_473,2025-06-27 12:00:00,2025-06-28 00:00:00,0.8684086811055195,0.9733446540244975,YES,-0.1315913188944805,-0.1515315562333617,0.5,-0.1515315562333617,0.0768826887414192,0.1596763253109481,2.2201243777730506e-190,647.6300835912084,-1.0
1468,News Mean Reversion,market_393,2025-06-28 18:00:00,2025-06-29 18:00:00,0.7158562394869652,0.6071065214731213,profit,0.1087497180138439,0.1519155830670441,1.0,0.1519155830670441,-0.18517379549578758,-0.1851737954957876,1.809015520268091e-190,647.6300835912084,-1.0
227,Trend Filter,market_393,2025-06-28 18:00:00,2025-07-18 12:00:00,0.7158562394869652,0.01,NO,-0.7158562394869652,-1.0,19.75,-1.0,-0.9865785298677558,-0.19609437437070043,2.4279647774044294e-192,647.6300835912084,-1.0
1786,Whale Copy,market_298,2025-06-30 06:00:00,2025-07-03 06:00:00,0.4752166989976698,0.1166166560793131,NO,0.4752166989976698,1.0,3.0,1.0,-0.7642266062694195,-0.3822231950311279,5.724494954269557e-193,647.6300835912084,-1.0
1966,Whale Copy,market_495,2025-07-01 06:00:00,2025-07-12 06:00:00,0.6038373213301566,0.9678395409807454,YES,0.3961626786698434,0.6560751789855598,11.0,0.6560751789855597,0.539959549252755,0.04003104017798087,8.815490669476617e-193,647.6300835912084,-1.0
1067,Expert Fade,market_429,2025-07-01 18:00:00,2025-07-03 12:00:00,0.9695935709143606,0.99,YES,-0.0304064290856393,-0.031359973908413,1.75,-0.03135997390841296,-0.018994660111821306,-0.010898675004652914,8.648043420490977e-193,647.6300835912084,-1.0
1909,Whale Copy,market_429,2025-07-01 18:00:00,2025-07-03 12:00:00,0.9695935709143606,0.99,YES,0.0304064290856393,0.031359973908413,1.75,0.03135997390841296,-0.018994660111821306,-0.010898675004652914,8.483776775086479e-193,647.6300835912084,-1.0
1873,Whale Copy,market_393,2025-07-02 00:00:00,2025-07-18 12:00:00,0.507405473445236,0.01,NO,-0.507405473445236,-1.0,16.5,-1.0,-0.9810647625221333,-0.21369295454025272,1.6064232794547294e-194,647.6300835912084,-1.0
571,NO-Side Bias,market_298,2025-07-02 18:00:00,2025-07-03 06:00:00,0.1173433563197935,0.1166166560793131,NO,-0.1173433563197935,-1.0,0.5,-1.0,-0.04516576486209773,-0.0882915834086172,1.533867943345877e-194,647.6300835912084,-1.0
926,Expert Fade,market_298,2025-07-02 18:00:00,2025-07-03 06:00:00,0.1173433563197935,0.1166166560793131,NO,-0.1173433563197935,-1.0,0.5,-1.0,-0.04516576486209773,-0.0882915834086172,1.4645896244872075e-194,647.6300835912084,-1.0
441,Time Horizon,market_469,2025-07-03 00:00:00,2025-07-04 12:00:00,0.7419334096719757,0.1836029462873019,NO,-0.7419334096719757,-1.0,1.5,-1.0,-0.7622389982079191,-0.6162099174914617,3.4822229633236606e-195,647.6300835912084,-1.0
943,Expert Fade,market_313,2025-07-04 00:00:00,2025-07-16 00:00:00,0.0523127283035223,0.9435843370999928,YES,0.9476872716964776,18.11580665794997,12.0,18.115806657949978,16.3300276847097,0.26833293903834243,6.034702035873089e-194,647.6300835912084,-1.0
1764,Whale Copy,market_276,2025-07-04 00:00:00,2025-07-28 06:00:00,0.4166582758659988,0.99,YES,-0.5833417241340011,-1.4000483319851522,24.25,-1.4000483319851524,1.2828695016588185,0.03462442108344721,1.3776437229293055e-193,647.6300835912084,-1.0
582,NO-Side Bias,market_313,2025-07-04 00:00:00,2025-07-16 00:00:00,0.0523127283035223,0.9435843370999928,YES,0.9476872716964776,18.11580665794997,12.0,18.115806657949978,16.3300276847097,0.26833293903834243,2.3874603858031404e-192,647.6300835912084,-1.0
1278,News Mean Reversion,market_170,2025-07-04 12:00:00,2025-07-05 12:00:00,0.4087270905931009,0.4965073559817223,profit,0.0877802653886214,0.2147649798824054,1.0,0.21476497988240537,0.1671271375340757,0.1671271375340757,2.7864698060584193e-192,647.6300835912084,-1.0
62,Trend Filter,market_170,2025-07-05 00:00:00,2025-07-17 06:00:00,0.5540663948219158,0.9385615419809402,YES,0.4459336051780842,0.8048378485784419,12.25,0.8048378485784419,0.6275219277486255,0.040560887963941195,4.535040710369537e-192,647.6300835912084,-1.0
166,Trend Filter,market_313,2025-07-05 00:00:00,2025-07-16 00:00:00,0.0936170831307745,0.9435843370999928,YES,0.9063829168692256,9.681811124184367,11.0,9.681811124184371,8.683927328694137,0.2292523505934585,4.391700467188803e-191,647.6300835912084,-1.0
214,Trend Filter,market_376,2025-07-05 06:00:00,2025-07-15 18:00:00,0.8005980299871357,0.9396857237747036,YES,0.1994019700128643,0.2490662761386864,10.5,0.24906627613868643,0.1277011301776826,0.011511579080861534,4.9525255802506696e-191,647.6300835912084,-1.0
133,Trend Filter,market_276,2025-07-05 06:00:00,2025-07-28 06:00:00,0.401294673160413,0.99,YES,0.598705326839587,1.4919343985417453,23.0,1.4919343985417453,1.370269366142354,0.038234729898205755,1.173881966790455e-190,647.6300835912084,-1.0
1397,News Mean Reversion,market_313,2025-07-05 12:00:00,2025-07-06 12:00:00,0.1631108808834214,0.2717452339816117,loss,-0.1086343530981903,-0.6660153664171153,1.0,-0.666015366417115,0.6006814304791888,0.6006814304791888,1.879011065815869e-190,647.6300835912084,-1.0
1010,Expert Fade,market_376,2025-07-05 18:00:00,2025-07-15 18:00:00,0.8628962383647883,0.9396857237747036,YES,-0.1371037616352116,-0.1588878888787682,10.0,-0.15888788887876823,0.04628489857067448,0.004534821133834077,1.9659809024103317e-190,647.6300835912084,-1.0
105,Trend Filter,market_229,2025-07-06 00:00:00,2025-07-10 18:00:00,0.4810320794908962,0.9380033526721586,YES,0.5189679205091038,1.0788634326807418,4.75,1.0788634326807418,0.8735110315784766,0.141303940605902,3.683286908538365e-190,647.6300835912084,-1.0
1326,News Mean Reversion,market_229,2025-07-06 00:00:00,2025-07-07 00:00:00,0.4810320794908962,0.5460452698412496,loss,-0.0650131903503533,-0.1351535440612619,1.0,-0.13515354406126195,0.09063771880395757,0.09063771880395755,4.0171316316287635e-190,647.6300835912084,-1.0
20,Trend Filter,market_122,2025-07-06 00:00:00,2025-07-21 06:00:00,0.6727296202939768,0.9253943737394678,YES,0.3272703797060232,0.4864812992224261,15.25,0.48648129922242606,0.3216370611274314,0.018454858179859368,5.309190043787883e-190,647.6300835912084,-1.0
394,Time Horizon,market_258,2025-07-06 00:00:00,2025-07-08 06:00:00,0.7173988176600123,0.1431293695963916,NO,-0.7173988176600123,-1.0,2.25,-1.0,-0.80831240621475,-0.5200976335712753,1.0177058644423055e-190,647.6300835912084,-1.0
1520,News Mean Reversion,market_447,2025-07-06 06:00:00,2025-07-07 06:00:00,0.3251104333079598,0.3256288062495693,loss,-0.0005183729416095,-0.001594451880043,1.0,-0.0015944518800430896,-0.03768376191917431,-0.03768376191917433,9.793548789429141e-191,647.6300835912084,-1.0
1751,Whale Copy,market_258,2025-07-06 12:00:00,2025-07-08 06:00:00,0.6201170669393542,0.1431293695963916,NO,-0.6201170669393542,-1.0,1.75,-1.0,-0.7782411411116994,-0.577119458587302,2.171806204010704e-191,647.6300835912084,-1.0
1675,Whale Copy,market_170,2025-07-06 18:00:00,2025-07-17 06:00:00,0.5593856673184819,0.9385615419809402,YES,0.440614332681518,0.7876754061177218,10.5,0.7876754061177217,0.6120456058948109,0.04652647924587461,3.5010506480305446e-191,647.6300835912084,-1.0
1350,News Mean Reversion,market_258,2025-07-07 00:00:00,2025-07-08 00:00:00,0.4381982384442123,0.2588001158491383,loss,-0.1793981225950739,-0.409399460919817,1.0,-0.4093994609198169,-0.43256026637394196,-0.43256026637394196,1.9866352471297902e-191,647.6300835912084,-1.0
383,Time Horizon,market_214,2025-07-07 00:00:00,2025-07-08 00:00:00,0.7359468771325361,0.9271528448994522,YES,0.2640531228674638,0.3587937269280792,1.0,0.35879372692807915,0.21040517662925484,0.21040517662925495,2.4046335872000374e-191,647.6300835912084,-1.0
1925,Whale Copy,market_447,2025-07-07 12:00:00,2025-07-18 12:00:00,0.3358275234362535,0.9249504986507796,YES,-0.6641724765637465,-1.977719008161697,11.0,-1.9777190081616973,1.6462331645218091,0.09249821759460897,6.363221146971785e-191,647.6300835912084,-1.0
837,Expert Fade,market_214,2025-07-07 12:00:00,2025-07-08 00:00:00,0.8575276268464509,0.9271528448994522,YES,-0.1424723731535491,-0.166143187336704,0.5,-0.16614318733670402,0.03879324924054227,0.07909141466772329,6.610071170898951e-191,647.6300835912084,-1.0
272,Trend Filter,market_447,2025-07-07 12:00:00,2025-07-18 12:00:00,0.3358275234362535,0.9249504986507796,YES,0.6641724765637465,1.977719008161697,11.0,1.9777190081616973,1.6462331645218091,0.09249821759460897,1.7491789552282312e-190,647.6300835912084,-1.0
1235,News Mean Reversion,market_122,2025-07-07 18:00:00,2025-07-08 18:00:00,0.7041473271327324,0.607931840039787,profit,0.0962154870929454,0.1366411308905086,1.0,0.1366411308905085,-0.170498341443822,-0.17049834144382203,1.4509468444733802e-190,647.6300835912084,-1.0
1138,Expert Fade,market_495,2025-07-07 18:00:00,2025-07-12 06:00:00,0.8506062158565766,0.9678395409807454,YES,-0.1493937841434234,-0.1756321331287016,4.5,-0.17563213312870168,0.09320274392912478,0.019999968772856258,1.5861790716736042e-190,647.6300835912084,-1.0
1188,Expert Fade,market_93,2025-07-08 00:00:00,2025-07-13 00:00:00,0.0395248011585006,0.9630302077581694,YES,0.9604751988414992,24.30057003929872,5.0,24.300570039298726,22.409714663646128,0.8787942572396021,3.713199947332618e-189,647.6300835912084,-1.0
362,Time Horizon,market_123,2025-07-08 00:00:00,2025-07-09 12:00:00,0.4846640239419409,0.808622009129405,YES,-0.5153359760580591,-1.063284978048613,1.5,-1.063284978048613,0.6029895014402605,0.36968421899935744,5.952220532322714e-189,647.6300835912084,-1.0
715,NO-Side Bias,market_93,2025-07-08 00:00:00,2025-07-13 00:00:00,0.0395248011585006,0.9630302077581694,YES,0.9604751988414992,24.30057003929872,5.0,24.300570039298726,22.409714663646128,0.8787942572396021,1.393397842767706e-187,647.6300835912084,-1.0
1453,News Mean Reversion,market_376,2025-07-08 00:00:00,2025-07-09 00:00:00,0.8104924707594714,0.9631525540718356,profit,0.1526600833123641,0.1883547211355512,1.0,0.18835472113555118,0.1417525752086669,0.1417525752086668,1.5909155752702293e-187,647.6300835912084,-1.0
883,Expert Fade,market_258,2025-07-08 06:00:00,2025-07-08 06:00:00,0.1431293695963916,0.1431293695963916,NO,-0.1431293695963916,-1.0,0.0,-1.0,-0.039215686274509685,0.0,1.5285267291812008e-187,647.6300835912084,-1.0
544,NO-Side Bias,market_258,2025-07-08 06:00:00,2025-07-08 06:00:00,0.1431293695963916,0.1431293695963916,NO,-0.1431293695963916,-1.0,0.0,-1.0,-0.039215686274509685,0.0,1.4685845045074284e-187,647.6300835912084,-1.0
1362,News Mean Reversion,market_276,2025-07-08 12:00:00,2025-07-09 12:00:00,0.5141976812842233,0.5053900071887604,profit,0.0088076740954629,0.0171289650187948,1.0,0.017128965018794882,-0.05567292717492058,-0.05567292717492056,1.3868241063377695e-187,647.6300835912084,-1.0
1726,Whale Copy,market_229,2025-07-09 00:00:00,2025-07-10 18:00:00,0.7334927340967385,0.9380033526721586,YES,0.2665072659032614,0.3633400216724062,1.75,0.36334002167240614,0.2286678048408169,0.12487798238642012,1.7039461304343548e-187,647.6300835912084,-1.0
1858,Whale Copy,market_376,2025-07-09 00:00:00,2025-07-15 18:00:00,0.9631525540718356,0.9396857237747036,YES,0.0368474459281644,0.0382571232068977,6.75,0.038257123206897684,-0.0626248153341011,-0.00953523617793861,1.5972368186766472e-187,647.6300835912084,-1.0
351,Trend Filter,market_93,2025-07-09 00:00:00,2025-07-13 00:00:00,0.1576777879306968,0.9630302077581694,YES,0.8423222120693032,5.342047368393601,4.0,5.342047368393601,4.868070128333643,0.5564093239041406,9.372697663551092e-187,647.6300835912084,-1.0
